artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
tom waits,tom traubert's blues (four sheets to the wind in copenhagen),0.302,0.275,5,-12.81,1,0.0317,0.799,6.52e-06,0.172,0.328,134.698,audio_features,71vyz1pfzmj1MQvJYOsPlb,spotify:track:71vyz1pfzmj1MQvJYOsPlb,https://api.spotify.com/v1/tracks/71vyz1pfzmj1MQvJYOsPlb,https://api.spotify.com/v1/audio-analysis/71vyz1pfzmj1MQvJYOsPlb,398693,4
chris ledoux,dallas days and fort worth nights,0.432,0.82,4,-5.918,0,0.0404,0.102,0.0,0.322,0.707,176.844,audio_features,4SHDceuWcvcq8eAze9zfQV,spotify:track:4SHDceuWcvcq8eAze9zfQV,https://api.spotify.com/v1/tracks/4SHDceuWcvcq8eAze9zfQV,https://api.spotify.com/v1/audio-analysis/4SHDceuWcvcq8eAze9zfQV,166280,4
vanity fare,early in the morning,0.55,0.674,7,-6.87,0,0.0344,0.499,0.0,0.0933,0.88,173.9,audio_features,4gZqRlaWMKcjUFh1Uss8fI,spotify:track:4gZqRlaWMKcjUFh1Uss8fI,https://api.spotify.com/v1/tracks/4gZqRlaWMKcjUFh1Uss8fI,https://api.spotify.com/v1/audio-analysis/4gZqRlaWMKcjUFh1Uss8fI,164547,4
lizz wright,speak your heart,0.279,0.191,9,-12.673,1,0.0324,0.852,7.64e-05,0.124,0.156,162.027,audio_features,0Fpzme3KEtRUYBz3EXbKml,spotify:track:0Fpzme3KEtRUYBz3EXbKml,https://api.spotify.com/v1/tracks/0Fpzme3KEtRUYBz3EXbKml,https://api.spotify.com/v1/audio-analysis/0Fpzme3KEtRUYBz3EXbKml,225707,4
hank thompson,hangover heart,0.552,0.229,9,-12.242,1,0.0309,0.802,0.0,0.125,0.442,122.789,audio_features,4UtDrwAkSbrZgAUQSWKcti,spotify:track:4UtDrwAkSbrZgAUQSWKcti,https://api.spotify.com/v1/tracks/4UtDrwAkSbrZgAUQSWKcti,https://api.spotify.com/v1/audio-analysis/4UtDrwAkSbrZgAUQSWKcti,184107,4
neil sedaka,smile,0.146,0.463,9,-6.834,1,0.0324,0.718,0.000205,0.171,0.15,80.736,audio_features,5WTBrgJphk7N7MLcEmIANz,spotify:track:5WTBrgJphk7N7MLcEmIANz,https://api.spotify.com/v1/tracks/5WTBrgJphk7N7MLcEmIANz,https://api.spotify.com/v1/audio-analysis/5WTBrgJphk7N7MLcEmIANz,194640,3
johnny cash,a legend in my time,0.33,0.277,7,-12.729,1,0.0345,0.931,0.000372,0.0879,0.233,84.105,audio_features,1fIeb00T7SCnsDMDvO5aIU,spotify:track:1fIeb00T7SCnsDMDvO5aIU,https://api.spotify.com/v1/tracks/1fIeb00T7SCnsDMDvO5aIU,https://api.spotify.com/v1/audio-analysis/1fIeb00T7SCnsDMDvO5aIU,156773,3
green day,uptight,0.553,0.979,11,-3.567,0,0.0864,0.00572,0.000433,0.162,0.55,82.491,audio_features,1dohIM3mw8wUL3YoYtlpJY,spotify:track:1dohIM3mw8wUL3YoYtlpJY,https://api.spotify.com/v1/tracks/1dohIM3mw8wUL3YoYtlpJY,https://api.spotify.com/v1/audio-analysis/1dohIM3mw8wUL3YoYtlpJY,184160,4
thin lizzy,mexican blood,0.599,0.577,4,-15.979,1,0.0515,0.17,3.25e-06,0.193,0.616,133.443,audio_features,1NT5IEwmAcJARJWLWgSZXn,spotify:track:1NT5IEwmAcJARJWLWgSZXn,https://api.spotify.com/v1/tracks/1NT5IEwmAcJARJWLWgSZXn,https://api.spotify.com/v1/audio-analysis/1NT5IEwmAcJARJWLWgSZXn,220827,4
dean martin,"love me, my love",0.53,0.173,8,-14.389,1,0.0348,0.745,0.0,0.145,0.684,139.816,audio_features,78MAFESapdJfHRXMzXfWjy,spotify:track:78MAFESapdJfHRXMzXfWjy,https://api.spotify.com/v1/tracks/78MAFESapdJfHRXMzXfWjy,https://api.spotify.com/v1/audio-analysis/78MAFESapdJfHRXMzXfWjy,163427,4
louis prima,eleanor,0.654,0.428,3,-7.791,1,0.0435,0.936,3.82e-05,0.176,0.945,119.925,audio_features,2mBI035RCSAHuxrdPK3PFi,spotify:track:2mBI035RCSAHuxrdPK3PFi,https://api.spotify.com/v1/tracks/2mBI035RCSAHuxrdPK3PFi,https://api.spotify.com/v1/audio-analysis/2mBI035RCSAHuxrdPK3PFi,122027,4
the cramps,the hot pearl snatch,0.415,0.903,0,-7.021,1,0.0438,0.000768,0.16,0.38,0.847,165.822,audio_features,5WR8MntC0zFs2jprgXXoD4,spotify:track:5WR8MntC0zFs2jprgXXoD4,https://api.spotify.com/v1/tracks/5WR8MntC0zFs2jprgXXoD4,https://api.spotify.com/v1/audio-analysis/5WR8MntC0zFs2jprgXXoD4,197440,4
thee oh sees,c,0.398,0.828,8,-8.511,1,0.057,0.0002,0.742,0.0984,0.463,109.308,audio_features,4lZjHEJXzKCCTVPtgYcypv,spotify:track:4lZjHEJXzKCCTVPtgYcypv,https://api.spotify.com/v1/tracks/4lZjHEJXzKCCTVPtgYcypv,https://api.spotify.com/v1/audio-analysis/4lZjHEJXzKCCTVPtgYcypv,212600,4
rjd2,disconnected,0.491,0.643,8,-8.043,1,0.0823,0.00206,0.868,0.138,0.785,185.319,audio_features,0GUH8i0exq2zaPWK4uEbg9,spotify:track:0GUH8i0exq2zaPWK4uEbg9,https://api.spotify.com/v1/tracks/0GUH8i0exq2zaPWK4uEbg9,https://api.spotify.com/v1/audio-analysis/0GUH8i0exq2zaPWK4uEbg9,201400,4
macka b,promises,0.732,0.771,0,-8.479,1,0.283,0.347,0.0,0.102,0.699,160.022,audio_features,5zevg82A6SccFcEOtuiOBP,spotify:track:5zevg82A6SccFcEOtuiOBP,https://api.spotify.com/v1/tracks/5zevg82A6SccFcEOtuiOBP,https://api.spotify.com/v1/audio-analysis/5zevg82A6SccFcEOtuiOBP,277000,4
kansas,magnum opus: father padilla meets the perfect gnat / howling at the moon / man overboard / industry on parade / release the beavers / gnat attack,0.322,0.777,9,-6.502,1,0.0555,0.0392,0.201,0.111,0.208,105.127,audio_features,3pPe5vc5aYV2cdUt11H54h,spotify:track:3pPe5vc5aYV2cdUt11H54h,https://api.spotify.com/v1/tracks/3pPe5vc5aYV2cdUt11H54h,https://api.spotify.com/v1/audio-analysis/3pPe5vc5aYV2cdUt11H54h,505733,4
chastity belt,seattle party,0.527,0.505,2,-9.3,1,0.0256,0.0749,4.25e-06,0.283,0.443,133.566,audio_features,3OHdhLUobIIKskQHLJAaqe,spotify:track:3OHdhLUobIIKskQHLJAaqe,https://api.spotify.com/v1/tracks/3OHdhLUobIIKskQHLJAaqe,https://api.spotify.com/v1/audio-analysis/3OHdhLUobIIKskQHLJAaqe,276520,4
elvis presley,my way,0.284,0.253,0,-14.6,1,0.0347,0.712,0.353,0.69,0.292,81.575,audio_features,2VGkf2IJXOSWouDhatlH3i,spotify:track:2VGkf2IJXOSWouDhatlH3i,https://api.spotify.com/v1/tracks/2VGkf2IJXOSWouDhatlH3i,https://api.spotify.com/v1/audio-analysis/2VGkf2IJXOSWouDhatlH3i,241881,4
the guess who,when you touch me,0.568,0.678,2,-11.907,1,0.0293,0.0244,0.000586,0.427,0.96,146.673,audio_features,36Xf9sOj6JQnyBxKOQdAaF,spotify:track:36Xf9sOj6JQnyBxKOQdAaF,https://api.spotify.com/v1/tracks/36Xf9sOj6JQnyBxKOQdAaF,https://api.spotify.com/v1/audio-analysis/36Xf9sOj6JQnyBxKOQdAaF,218013,4
naughty by nature,o.p.p. (re-recorded),0.776,0.968,4,-4.25,0,0.0914,0.00147,0.0,0.204,0.667,97.765,audio_features,19QKzuW4mgq2Kuu7aHa4Ll,spotify:track:19QKzuW4mgq2Kuu7aHa4Ll,https://api.spotify.com/v1/tracks/19QKzuW4mgq2Kuu7aHa4Ll,https://api.spotify.com/v1/audio-analysis/19QKzuW4mgq2Kuu7aHa4Ll,250173,4
ballyhoo!,selling out,0.369,0.962,9,-4.158,1,0.09,3.75e-06,0.0,0.371,0.872,75.95,audio_features,06EnrkMo8s615M1rq9R0Nq,spotify:track:06EnrkMo8s615M1rq9R0Nq,https://api.spotify.com/v1/tracks/06EnrkMo8s615M1rq9R0Nq,https://api.spotify.com/v1/audio-analysis/06EnrkMo8s615M1rq9R0Nq,130000,4
bruce hornsby,mandolin rain,0.563,0.421,7,-12.567,1,0.0311,0.822,2.28e-05,0.122,0.463,139.374,audio_features,3T8Ye4NB0MQhcEcxzMdAuH,spotify:track:3T8Ye4NB0MQhcEcxzMdAuH,https://api.spotify.com/v1/tracks/3T8Ye4NB0MQhcEcxzMdAuH,https://api.spotify.com/v1/audio-analysis/3T8Ye4NB0MQhcEcxzMdAuH,318947,4
cypress hill,(rock) superstar,0.795,0.762,2,-6.972,1,0.261,0.0142,9.75e-06,0.064,0.722,94.223,audio_features,5hYr8yRbQLFE20oS7Mi3T2,spotify:track:5hYr8yRbQLFE20oS7Mi3T2,https://api.spotify.com/v1/tracks/5hYr8yRbQLFE20oS7Mi3T2,https://api.spotify.com/v1/audio-analysis/5hYr8yRbQLFE20oS7Mi3T2,276867,4
robin trower,ready for the taking,0.577,0.341,8,-17.242,0,0.0354,0.136,0.00185,0.0909,0.545,117.162,audio_features,4krdEDkfjBcyCxhi01r0Y6,spotify:track:4krdEDkfjBcyCxhi01r0Y6,https://api.spotify.com/v1/tracks/4krdEDkfjBcyCxhi01r0Y6,https://api.spotify.com/v1/audio-analysis/4krdEDkfjBcyCxhi01r0Y6,180533,4
little feat,join the band,0.288,0.357,2,-19.985,1,0.0746,0.192,0.0,0.943,0.191,86.292,audio_features,0FurVQ0EokPigbJnjAJqX8,spotify:track:0FurVQ0EokPigbJnjAJqX8,https://api.spotify.com/v1/tracks/0FurVQ0EokPigbJnjAJqX8,https://api.spotify.com/v1/audio-analysis/0FurVQ0EokPigbJnjAJqX8,114293,4
ozzy osbourne,diary of a madman,0.253,0.72,3,-6.969,0,0.0451,0.145,0.000366,0.0713,0.354,174.345,audio_features,6joOV9D7y7TzWQprwrInUh,spotify:track:6joOV9D7y7TzWQprwrInUh,https://api.spotify.com/v1/tracks/6joOV9D7y7TzWQprwrInUh,https://api.spotify.com/v1/audio-analysis/6joOV9D7y7TzWQprwrInUh,376040,4
peter tosh,mystery babylon,0.737,0.817,3,-6.766,1,0.0367,0.0812,0.0,0.0282,0.963,137.25,audio_features,5L3Xsu9mgIhcTn86T5Nui0,spotify:track:5L3Xsu9mgIhcTn86T5Nui0,https://api.spotify.com/v1/tracks/5L3Xsu9mgIhcTn86T5Nui0,https://api.spotify.com/v1/audio-analysis/5L3Xsu9mgIhcTn86T5Nui0,210373,4
delbert mcclinton,shot from the saddle,0.677,0.533,7,-11.864,0,0.0256,0.156,5.6e-05,0.0619,0.725,88.702,audio_features,0YkPyp7yX0O4fsg8ssBfpL,spotify:track:0YkPyp7yX0O4fsg8ssBfpL,https://api.spotify.com/v1/tracks/0YkPyp7yX0O4fsg8ssBfpL,https://api.spotify.com/v1/audio-analysis/0YkPyp7yX0O4fsg8ssBfpL,223867,4
phish,waste,0.534,0.39,5,-10.49,1,0.027,0.637,0.000759,0.0961,0.213,142.878,audio_features,6dKntZwVJx0QLX6IM19gC7,spotify:track:6dKntZwVJx0QLX6IM19gC7,https://api.spotify.com/v1/tracks/6dKntZwVJx0QLX6IM19gC7,https://api.spotify.com/v1/audio-analysis/6dKntZwVJx0QLX6IM19gC7,290107,4
nancy sinatra,let's fall in love,0.687,0.333,0,-10.633,0,0.0582,0.763,0.0,0.0827,0.595,112.172,audio_features,6MbeBOGWNHXu3fjem4tn88,spotify:track:6MbeBOGWNHXu3fjem4tn88,https://api.spotify.com/v1/tracks/6MbeBOGWNHXu3fjem4tn88,https://api.spotify.com/v1/audio-analysis/6MbeBOGWNHXu3fjem4tn88,218384,3
charley pride,busted,0.459,0.602,9,-11.021,1,0.0349,0.438,2.51e-06,0.117,0.885,179.92,audio_features,0FjWhk3a0gwEevZVKbjn2b,spotify:track:0FjWhk3a0gwEevZVKbjn2b,https://api.spotify.com/v1/tracks/0FjWhk3a0gwEevZVKbjn2b,https://api.spotify.com/v1/audio-analysis/0FjWhk3a0gwEevZVKbjn2b,131293,3
phyllis hyman,what you won't do for love,0.64,0.765,6,-8.629,0,0.0302,0.142,0.000884,0.129,0.829,82.954,audio_features,7Cw9qRzAA9RMH4DxMkg6pr,spotify:track:7Cw9qRzAA9RMH4DxMkg6pr,https://api.spotify.com/v1/tracks/7Cw9qRzAA9RMH4DxMkg6pr,https://api.spotify.com/v1/audio-analysis/7Cw9qRzAA9RMH4DxMkg6pr,242733,4
rick braun,come with me,0.626,0.459,2,-9.85,0,0.0321,0.476,0.821,0.0665,0.62,148.046,audio_features,1XXC4wrqwiNQZTrGvnbACG,spotify:track:1XXC4wrqwiNQZTrGvnbACG,https://api.spotify.com/v1/tracks/1XXC4wrqwiNQZTrGvnbACG,https://api.spotify.com/v1/audio-analysis/1XXC4wrqwiNQZTrGvnbACG,234373,4
slave,smokin',0.605,0.712,2,-12.866,0,0.0581,0.0589,0.0,0.724,0.429,110.885,audio_features,35ynRVAgEtlqr82u5Mvlct,spotify:track:35ynRVAgEtlqr82u5Mvlct,https://api.spotify.com/v1/tracks/35ynRVAgEtlqr82u5Mvlct,https://api.spotify.com/v1/audio-analysis/35ynRVAgEtlqr82u5Mvlct,325813,4
love,dream,0.743,0.57,10,-6.166,0,0.0398,0.348,1.46e-05,0.312,0.445,113.558,audio_features,5OeY0BWwkIY8HajKYksyWh,spotify:track:5OeY0BWwkIY8HajKYksyWh,https://api.spotify.com/v1/tracks/5OeY0BWwkIY8HajKYksyWh,https://api.spotify.com/v1/audio-analysis/5OeY0BWwkIY8HajKYksyWh,136573,4
the neville brothers,steer me right,0.701,0.479,5,-13.483,1,0.0534,0.171,0.000104,0.194,0.496,95.566,audio_features,7JOyyggmgb5b3PjjUDNqYK,spotify:track:7JOyyggmgb5b3PjjUDNqYK,https://api.spotify.com/v1/tracks/7JOyyggmgb5b3PjjUDNqYK,https://api.spotify.com/v1/audio-analysis/7JOyyggmgb5b3PjjUDNqYK,195333,4
slayer,kill again,0.301,0.93,3,-8.147,1,0.0552,0.000195,0.149,0.0864,0.282,99.363,audio_features,0Auq7v8eMbFXMi6ZaMCb09,spotify:track:0Auq7v8eMbFXMi6ZaMCb09,https://api.spotify.com/v1/tracks/0Auq7v8eMbFXMi6ZaMCb09,https://api.spotify.com/v1/audio-analysis/0Auq7v8eMbFXMi6ZaMCb09,296040,4
galactic,stax jam,0.629,0.357,2,-13.783,1,0.0468,0.515,0.892,0.0906,0.656,170.863,audio_features,5IfZsdLhf0g3q1LHOLWMKt,spotify:track:5IfZsdLhf0g3q1LHOLWMKt,https://api.spotify.com/v1/tracks/5IfZsdLhf0g3q1LHOLWMKt,https://api.spotify.com/v1/audio-analysis/5IfZsdLhf0g3q1LHOLWMKt,190960,4
leroyce,catch my drift,0.65,0.429,1,-8.032,1,0.422,0.0459,0.0,0.58,0.6,82.285,audio_features,1pOw0A9OZ8VqQyuhGGBf3h,spotify:track:1pOw0A9OZ8VqQyuhGGBf3h,https://api.spotify.com/v1/tracks/1pOw0A9OZ8VqQyuhGGBf3h,https://api.spotify.com/v1/audio-analysis/1pOw0A9OZ8VqQyuhGGBf3h,270707,4
ella fitzgerald,just you just me,0.671,0.314,10,-12.132,0,0.285,0.629,0.0,0.0972,0.742,138.569,audio_features,1705rRR3YgJWDNktkXE1qW,spotify:track:1705rRR3YgJWDNktkXE1qW,https://api.spotify.com/v1/tracks/1705rRR3YgJWDNktkXE1qW,https://api.spotify.com/v1/audio-analysis/1705rRR3YgJWDNktkXE1qW,142707,4
the brian jonestown massacre,fucker,0.242,0.653,0,-6.012,1,0.0332,0.151,0.0,0.539,0.373,78.733,audio_features,2khc6kEG4eBvYN1GvR6R97,spotify:track:2khc6kEG4eBvYN1GvR6R97,https://api.spotify.com/v1/tracks/2khc6kEG4eBvYN1GvR6R97,https://api.spotify.com/v1/audio-analysis/2khc6kEG4eBvYN1GvR6R97,132400,4
travis scott,stop trying to be god,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,audio_features,1xYpVRspgaLxdJLOTQkTjg,spotify:track:1xYpVRspgaLxdJLOTQkTjg,https://api.spotify.com/v1/tracks/1xYpVRspgaLxdJLOTQkTjg,https://api.spotify.com/v1/audio-analysis/1xYpVRspgaLxdJLOTQkTjg,338438,4
xploding plastix,funnybones & lazylegs,0.627,0.924,11,-6.873,0,0.0594,0.00013,0.277,0.561,0.8,100.065,audio_features,6j6NF0hzixG0yHdWM0OEZg,spotify:track:6j6NF0hzixG0yHdWM0OEZg,https://api.spotify.com/v1/tracks/6j6NF0hzixG0yHdWM0OEZg,https://api.spotify.com/v1/audio-analysis/6j6NF0hzixG0yHdWM0OEZg,288313,4
johnny paycheck,loving you beats all i ever seen,0.518,0.38,4,-12.328,1,0.0323,0.714,7.37e-05,0.131,0.524,97.221,audio_features,3t9m9ddMxd3ff1Z9TLbGNA,spotify:track:3t9m9ddMxd3ff1Z9TLbGNA,https://api.spotify.com/v1/tracks/3t9m9ddMxd3ff1Z9TLbGNA,https://api.spotify.com/v1/audio-analysis/3t9m9ddMxd3ff1Z9TLbGNA,127160,4
g. love & special sauce,shooting hoops,0.712,0.486,2,-6.973,1,0.0724,0.267,0.0054,0.0579,0.73,83.167,audio_features,0gsFtv4YvS6DQieNmc9Rc3,spotify:track:0gsFtv4YvS6DQieNmc9Rc3,https://api.spotify.com/v1/tracks/0gsFtv4YvS6DQieNmc9Rc3,https://api.spotify.com/v1/audio-analysis/0gsFtv4YvS6DQieNmc9Rc3,208293,4
popcaan,"party shot (ravin, pt. 2)",0.543,0.686,0,-3.664,0,0.264,0.236,0.0,0.171,0.837,131.957,audio_features,62AXzRlouAADeL49uUJrCv,spotify:track:62AXzRlouAADeL49uUJrCv,https://api.spotify.com/v1/tracks/62AXzRlouAADeL49uUJrCv,https://api.spotify.com/v1/audio-analysis/62AXzRlouAADeL49uUJrCv,230782,5
soom t,free as a bird,0.643,0.477,8,-5.621,1,0.029,0.367,0.00846,0.109,0.484,83.024,audio_features,3c95UZIEy9cPgLBK4yKx78,spotify:track:3c95UZIEy9cPgLBK4yKx78,https://api.spotify.com/v1/tracks/3c95UZIEy9cPgLBK4yKx78,https://api.spotify.com/v1/audio-analysis/3c95UZIEy9cPgLBK4yKx78,210373,4
xtc,roads girdle the globe,0.644,0.783,9,-6.203,0,0.0363,0.00509,0.00588,0.125,0.738,115.842,audio_features,33BrbTNaKetenya8gALcvK,spotify:track:33BrbTNaKetenya8gALcvK,https://api.spotify.com/v1/tracks/33BrbTNaKetenya8gALcvK,https://api.spotify.com/v1/audio-analysis/33BrbTNaKetenya8gALcvK,290960,4
keyshia cole,i changed my mind,0.507,0.686,4,-4.074,1,0.102,0.226,0.0,0.387,0.618,93.615,audio_features,4w4RaMGPl2qnjSdPlp1KAE,spotify:track:4w4RaMGPl2qnjSdPlp1KAE,https://api.spotify.com/v1/tracks/4w4RaMGPl2qnjSdPlp1KAE,https://api.spotify.com/v1/audio-analysis/4w4RaMGPl2qnjSdPlp1KAE,198680,4
maceo parker,them that got,0.624,0.56,5,-9.522,1,0.06,0.597,0.223,0.0652,0.647,117.677,audio_features,5C4uI1ZvofDFsnWC0UnWyl,spotify:track:5C4uI1ZvofDFsnWC0UnWyl,https://api.spotify.com/v1/tracks/5C4uI1ZvofDFsnWC0UnWyl,https://api.spotify.com/v1/audio-analysis/5C4uI1ZvofDFsnWC0UnWyl,237893,4
sparks,here in heaven,0.365,0.747,0,-9.646,1,0.0506,0.0308,0.0133,0.612,0.686,138.016,audio_features,22HvxbTL45rqDZPNuMRkqg,spotify:track:22HvxbTL45rqDZPNuMRkqg,https://api.spotify.com/v1/tracks/22HvxbTL45rqDZPNuMRkqg,https://api.spotify.com/v1/audio-analysis/22HvxbTL45rqDZPNuMRkqg,167373,4
strawberry switchblade,go away,0.607,0.502,6,-11.133,0,0.0344,0.164,7.68e-06,0.116,0.508,127.482,audio_features,19wyEOwk4PTvfhBxSoZ34a,spotify:track:19wyEOwk4PTvfhBxSoZ34a,https://api.spotify.com/v1/tracks/19wyEOwk4PTvfhBxSoZ34a,https://api.spotify.com/v1/audio-analysis/19wyEOwk4PTvfhBxSoZ34a,189413,4
santana,"soul sacrifice / head, hands & feet",0.353,0.924,7,-9.765,1,0.0984,0.000788,0.893,0.69,0.321,142.912,audio_features,4IbtKnLEvJZRnLhaVT2Yic,spotify:track:4IbtKnLEvJZRnLhaVT2Yic,https://api.spotify.com/v1/tracks/4IbtKnLEvJZRnLhaVT2Yic,https://api.spotify.com/v1/audio-analysis/4IbtKnLEvJZRnLhaVT2Yic,839040,4
flume,never be like you (feat. kai),0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,audio_features,5WI2ltQIdwgzf1SNE76JyR,spotify:track:5WI2ltQIdwgzf1SNE76JyR,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR,https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR,234910,4
pink floyd,high hopes,0.519,0.413,0,-12.535,0,0.0251,0.205,0.152,0.351,0.267,75.219,audio_features,5a4MgIUSf9K8wXLSm6xPEx,spotify:track:5a4MgIUSf9K8wXLSm6xPEx,https://api.spotify.com/v1/tracks/5a4MgIUSf9K8wXLSm6xPEx,https://api.spotify.com/v1/audio-analysis/5a4MgIUSf9K8wXLSm6xPEx,510965,4
megadeth,five magics,0.26,0.964,9,-4.639,0,0.134,0.000287,0.0595,0.272,0.198,175.207,audio_features,3tISv448Ikxvpq2ZrFyGG2,spotify:track:3tISv448Ikxvpq2ZrFyGG2,https://api.spotify.com/v1/tracks/3tISv448Ikxvpq2ZrFyGG2,https://api.spotify.com/v1/audio-analysis/3tISv448Ikxvpq2ZrFyGG2,339693,4
tammy wynette,let's get together (one last time),0.474,0.192,5,-14.02,1,0.0283,0.732,0.00044,0.109,0.111,79.172,audio_features,5GqiR0nhsOnrlNSomkRuhx,spotify:track:5GqiR0nhsOnrlNSomkRuhx,https://api.spotify.com/v1/tracks/5GqiR0nhsOnrlNSomkRuhx,https://api.spotify.com/v1/audio-analysis/5GqiR0nhsOnrlNSomkRuhx,147973,4
bing crosby,dream a little dream of me,0.602,0.255,3,-10.781,1,0.048,0.827,0.0,0.132,0.523,107.705,audio_features,49biLp7sPTHLW6sQib5F0V,spotify:track:49biLp7sPTHLW6sQib5F0V,https://api.spotify.com/v1/tracks/49biLp7sPTHLW6sQib5F0V,https://api.spotify.com/v1/audio-analysis/49biLp7sPTHLW6sQib5F0V,161547,4
cab calloway,a chicken ain't nothing but a bird,0.578,0.405,3,-10.038,1,0.0476,0.873,0.00131,0.0275,0.872,161.597,audio_features,4ukeI7Wn6W02spgtwzBJt2,spotify:track:4ukeI7Wn6W02spgtwzBJt2,https://api.spotify.com/v1/tracks/4ukeI7Wn6W02spgtwzBJt2,https://api.spotify.com/v1/audio-analysis/4ukeI7Wn6W02spgtwzBJt2,174067,4
rita ora,your song,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,audio_features,4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,180757,4
the wood brothers,blue and green,0.389,0.473,0,-6.972,1,0.0325,0.419,0.0,0.815,0.201,70.59,audio_features,5Hvwje6H27tYcfi6jOFLkr,spotify:track:5Hvwje6H27tYcfi6jOFLkr,https://api.spotify.com/v1/tracks/5Hvwje6H27tYcfi6jOFLkr,https://api.spotify.com/v1/audio-analysis/5Hvwje6H27tYcfi6jOFLkr,222938,4
toots & the maytals,monkey girl,0.77,0.392,1,-11.161,1,0.0909,0.216,0.0,0.232,0.811,105.939,audio_features,2jK9viQ42StKvURUlXbGqy,spotify:track:2jK9viQ42StKvURUlXbGqy,https://api.spotify.com/v1/tracks/2jK9viQ42StKvURUlXbGqy,https://api.spotify.com/v1/audio-analysis/2jK9viQ42StKvURUlXbGqy,154667,4
the psychedelic furs,the ghost in you,0.589,0.529,10,-13.548,1,0.0287,0.0855,1.29e-06,0.104,0.641,123.487,audio_features,04BQXS1HwzNpfZ2Wvw2RIy,spotify:track:04BQXS1HwzNpfZ2Wvw2RIy,https://api.spotify.com/v1/tracks/04BQXS1HwzNpfZ2Wvw2RIy,https://api.spotify.com/v1/audio-analysis/04BQXS1HwzNpfZ2Wvw2RIy,257760,4
the supremes,everything is good about you,0.592,0.54,0,-8.556,1,0.0276,0.103,0.0,0.0743,0.647,127.215,audio_features,4Kkc9FUzcD4kAEM0DjbuUz,spotify:track:4Kkc9FUzcD4kAEM0DjbuUz,https://api.spotify.com/v1/tracks/4Kkc9FUzcD4kAEM0DjbuUz,https://api.spotify.com/v1/audio-analysis/4Kkc9FUzcD4kAEM0DjbuUz,191800,4
the beatles,and i love her,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,65vdMBskhx3akkG9vQlSH1,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
bruce springsteen,darkness on the edge of town,0.369,0.515,7,-9.318,1,0.0396,0.0218,0.0,0.0556,0.446,171.334,audio_features,6fBy4h0spon7gkmZroCRmR,spotify:track:6fBy4h0spon7gkmZroCRmR,https://api.spotify.com/v1/tracks/6fBy4h0spon7gkmZroCRmR,https://api.spotify.com/v1/audio-analysis/6fBy4h0spon7gkmZroCRmR,272427,4
interpol,pda,0.237,0.911,6,-5.833,0,0.0708,2.13e-05,0.877,0.0935,0.247,138.227,audio_features,286mFeYjBJ9fkioaIzaxoN,spotify:track:286mFeYjBJ9fkioaIzaxoN,https://api.spotify.com/v1/tracks/286mFeYjBJ9fkioaIzaxoN,https://api.spotify.com/v1/audio-analysis/286mFeYjBJ9fkioaIzaxoN,299773,4
a day to remember,a shot in the dark,0.36,0.956,7,-4.121,1,0.164,6.27e-05,0.000385,0.154,0.349,192.747,audio_features,5xsxWJdLyrLWQkkdtXp9sl,spotify:track:5xsxWJdLyrLWQkkdtXp9sl,https://api.spotify.com/v1/tracks/5xsxWJdLyrLWQkkdtXp9sl,https://api.spotify.com/v1/audio-analysis/5xsxWJdLyrLWQkkdtXp9sl,232080,4
jane's addiction,sympathy for the devil,0.488,0.806,7,-6.057,1,0.0448,0.113,0.259,0.17,0.262,119.927,audio_features,3kJUF78V1W8FQ0PdngeDtV,spotify:track:3kJUF78V1W8FQ0PdngeDtV,https://api.spotify.com/v1/tracks/3kJUF78V1W8FQ0PdngeDtV,https://api.spotify.com/v1/audio-analysis/3kJUF78V1W8FQ0PdngeDtV,326520,4
bleu edmondson,finger on the trigger,0.397,0.723,0,-6.678,1,0.0315,0.00403,0.0102,0.127,0.235,164.184,audio_features,0xJ6Xr620TwVr6kqDSk5tn,spotify:track:0xJ6Xr620TwVr6kqDSk5tn,https://api.spotify.com/v1/tracks/0xJ6Xr620TwVr6kqDSk5tn,https://api.spotify.com/v1/audio-analysis/0xJ6Xr620TwVr6kqDSk5tn,347951,4
